# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	47733
#@/user_id	macOS
qu yu 	區域	c=3 d=0.355484 t=47733
qu zhe er 	去這兒	c=1 d=2.06396e-25 t=47733
qu zi 	曲子	c=1 d=3.07102e-53 t=47733
quan 	全	c=26 d=0.0308946 t=47733
quan 	圈	c=1 d=1.07598e-38 t=47733
quan 	泉	c=2 d=9.30981e-29 t=47733
quan bu 	全部	c=2 d=2.46975e-19 t=47733
quan chi le 	全吃了	c=1 d=3.8446e-49 t=47733
quan jia 	全家	c=1 d=1.68106e-52 t=47733
quan jian pan 	全鍵盤	c=1 d=1.29446e-07 t=47733
quan ju 	全劇	c=1 d=4.85067e-19 t=47733
quan liang 	全量	c=1 d=1.69219e-12 t=47733
quan lu jing 	全路徑	c=2 d=0.00737249 t=47733
quan mei le 	全沒了	c=1 d=1.80983e-38 t=47733
quan mian 	全面	c=1 d=8.42033e-37 t=47733
quan shi 	全是	c=9 d=0.000114169 t=47733
quan ti 	全體	c=1 d=2.31235e-09 t=47733
quan xian 	權限	c=40 d=2.63862e-06 t=47733
quan xie 	拳蟹	c=1 d=0.00104368 t=47733
quan xuan 	全選	c=4 d=9.04039e-20 t=47733
que 	卻	c=1 d=1.96598e-41 t=47733
que 	確	c=1 d=3.2019e-44 t=47733
que 	缺	c=3 d=2.64064e-12 t=47733
que ding 	確定	c=14 d=0.00204107 t=47733
que ni 	卻你	c=1 d=6.39367e-33 t=47733
que ren 	確認	c=7 d=0.000391706 t=47733
que shao 	缺少	c=2 d=2.43629e-35 t=47733
que shi 	缺失	c=1 d=4.05507e-29 t=47733
que xiang 	缺項	c=1 d=2.29324e-29 t=47733
qun 	羣	c=5 d=7.76765e-29 t=47733
qun li 	羣裏	c=2 d=3.17284e-25 t=47733
ran 	然	c=2 d=4.5329e-16 t=47733
ran gong 	染工	c=0 d=1.171e-64 t=47733
ran gong wang 	染工王	c=1 d=1.17687e-63 t=47733
ran hou 	然後	c=3 d=1.03901e-09 t=47733
ran qi 	燃氣	c=1 d=1.21548e-31 t=47733
rang 	讓	c=34 d=0.00808316 t=47733
rang bu rang 	讓不讓	c=1 d=6.71348e-19 t=47733
rang hou 	讓後	c=1 d=6.1463e-10 t=47733
rang jun bo 	讓俊博	c=1 d=7.57329e-25 t=47733
rang kan 	讓看	c=1 d=1.20983e-35 t=47733
rang ni 	讓你	c=6 d=1.06018e-11 t=47733
rang ta 	讓他	c=2 d=3.37718e-24 t=47733
rang ta 	讓她	c=1 d=2.32347e-36 t=47733
rang wo 	讓我	c=7 d=4.49788e-13 t=47733
re 	熱	c=6 d=6.11837e-12 t=47733
re bu shu 	熱布署	c=1 d=4.00858e-11 t=47733
re cha ba 	熱插拔	c=6 d=1.39343e-25 t=47733
re neng 	熱能	c=1 d=0.0205478 t=47733
re peng 	熱捧	c=-1 d=0 t=47733
re shen 	惹神	c=1 d=4.16636e-24 t=47733
re shui 	熱水	c=1 d=9.55448e-53 t=47733
ren 	人	c=37 d=0.0217263 t=47733
ren 	刃	c=1 d=2.39138e-22 t=47733
ren 	壬	c=1 d=1.54992e-67 t=47733
ren cai 	人才	c=2 d=2.70188e-17 t=47733
ren duo 	人多	c=3 d=4.4258e-32 t=47733
ren fan zi 	人販子	c=1 d=5.63663e-21 t=47733
ren gong 	人工	c=4 d=0.000204488 t=47733
ren jia 	人家	c=1 d=6.09447e-28 t=47733
ren kang 	仁康	c=1 d=2.89523e-36 t=47733
ren lei 	人類	c=1 d=5.28263e-52 t=47733
ren min 	人民	c=21 d=3.41763e-17 t=47733
ren ne 	人呢	c=2 d=2.71866e-31 t=47733
ren neng 	人能	c=1 d=1.30042e-61 t=47733
ren qing 	認清	c=1 d=2.01787e-24 t=47733
ren shou 	人手	c=3 d=3.50933e-35 t=47733
ren tai 	仁泰	c=11 d=3.66474e-31 t=47733
ren wu 	任務	c=54 d=0.0122644 t=47733
ren wu liang 	任務量	c=3 d=8.76963e-28 t=47733
ren wu xia 	任務下	c=1 d=4.54231e-11 t=47733
ren yi 	任意	c=2 d=2.50133e-12 t=47733
ren yuan 	人員	c=2 d=1.76179e-45 t=47733
ren zheng 	認證	c=1 d=1.00324e-38 t=47733
reng 	扔	c=2 d=4.88668e-61 t=47733
ri 	日	c=17 d=0.0021365 t=47733
ri ban 	日版	c=2 d=2.31299e-34 t=47733
ri bao 	日報	c=1 d=1.05906e-28 t=47733
ri ben 	日本	c=1 d=2.49754e-33 t=47733
ri chan 	日產	c=1 d=1.2577e-21 t=47733
ri chang 	日場	c=1 d=1.92115e-05 t=47733
ri chang 	日常	c=21 d=0.319449 t=47733
ri li 	日曆	c=1 d=1.4306e-07 t=47733
ri ni ma 	日你媽	c=1 d=6.7584e-68 t=47733
ri qi 	日期	c=74 d=1.94133 t=47733
ri qi 	日起	c=2 d=3.54824e-37 t=47733
ri qi wang ibeacon 	日期汪iBeacon	c=1 d=2.06326e-21 t=47733
ri ta 	日他	c=1 d=4.46284e-68 t=47733
ri zhi 	日誌	c=26 d=0.307613 t=47733
rm 	rm	c=2 d=8.53305e-17 t=47733
rong 	榮	c=5 d=1.87854e-20 t=47733
rong 	蓉	c=2 d=2.07864e-41 t=47733
rong liang 	容量	c=1 d=8.41603e-31 t=47733
rong na 	容納	c=0 d=4.44314e-17 t=47733
rong qi 	容器	c=16 d=1.05894e-15 t=47733
rong yao 	榮耀	c=1 d=2.38027e-26 t=47733
ru 	乳	c=1 d=2.44169e-61 t=47733
ru 	入	c=4 d=0.0569831 t=47733
ru 	如	c=1 d=4.49314e-30 t=47733
ru 	茹	c=2 d=0.00499159 t=47733
ru eh 	入誒	c=1 d=4.89692e-13 t=47733
ru fang 	乳房	c=1 d=3.55445e-67 t=47733
ru guo 	如果	c=1 d=9.17077e-12 t=47733
ru guo 	辱國	c=1 d=9.12503e-12 t=47733
ru he 	如何	c=191 d=2.49936 t=47733
ru men 	入門	c=1 d=3.33846e-06 t=47733
ru xian 	乳腺	c=4 d=2.32845e-24 t=47733
ru zhi 	入職	c=1 d=2.36148e-21 t=47733
ruan 	軟	c=2 d=8.19401e-40 t=47733
ruan jian 	軟件	c=38 d=0.171382 t=47733
ruan jian yuan 	軟件園	c=1 d=0.0338776 t=47733
rui 	瑞	c=23 d=3.12168e-25 t=47733
rui 	睿	c=8 d=0.0784731 t=47733
rui 	銳	c=1 d=1.89836e-41 t=47733
rui ci 	瑞次	c=5 d=4.3199e-31 t=47733
rui kang 	瑞康	c=4 d=4.5454e-19 t=47733
rui sheng 	瑞升	c=2 d=7.77029e-33 t=47733
run 	潤	c=2 d=0.615697 t=47733
run hua 	潤滑	c=1 d=2.90974e-36 t=47733
run nin 	潤您	c=1 d=1.75306e-16 t=47733
sa 	撒	c=1 d=0.972561 t=47733
sa dan 	撒但	c=0 d=0.0873716 t=47733
sa dong feng 	洒东风	c=1 d=1.61222e-24 t=47733
sa dong feng sa dong feng 	洒东风洒东风	c=1 d=3.49748e-24 t=47733
sa hong 	洒红	c=0 d=1.94847e-25 t=47733
sai 	塞	c=1 d=4.7006e-61 t=47733
san 	三	c=11 d=2.86602e-05 t=47733
san 	叄	c=3 d=9.54651e-67 t=47733
san 	散	c=1 d=2.14819e-25 t=47733
san cha kou 	三岔口	c=1 d=1.86299e-55 t=47733
san ge 	三個	c=1 d=6.36719e-43 t=47733
san ji 	三級	c=7 d=9.6697e-07 t=47733
san ji pian 	三級片	c=1 d=3.38823e-33 t=47733
san ji xiang 	三級項	c=43 d=7.30162e-07 t=47733
san jia 	散架	c=1 d=1.91978e-26 t=47733
san men 	三門	c=5 d=1.26861e-46 t=47733
san men xia 	三門峽	c=1 d=1.10206e-55 t=47733
san ya 	三亞	c=2 d=2.32774e-21 t=47733
san zhong 	三種	c=1 d=1.08439e-12 t=47733
sang 	桑	c=2 d=3.28037e-27 t=47733
sang na 	桑拿	c=1 d=2.26643e-67 t=47733
sao 	騷	c=1 d=1.20568e-24 t=47733
sao zi 	嫂子	c=2 d=1.21691e-06 t=47733
se 	色	c=8 d=1.46885e-25 t=47733
se le 	色了	c=1 d=4.00491e-59 t=47733
sha 	傻	c=1 d=1.80614e-14 t=47733
sha 	啥	c=66 d=0.182221 t=47733
sha 	沙	c=1 d=1.69685e-15 t=47733
sha 	莎	c=2 d=3.83347e-07 t=47733
sha bi 	傻逼	c=0 d=4.80895e-36 t=47733
sha bi 	煞筆	c=1 d=4.80895e-35 t=47733
sha bi le 	傻逼了	c=1 d=4.83305e-35 t=47733
sha dong xi 	啥東西	c=1 d=1.88299e-63 t=47733
sha dou 	莎都	c=1 d=5.59481e-51 t=47733
sha fa 	沙發	c=12 d=2.19607e-49 t=47733
sha qing kuang 	啥情況	c=1 d=8.09731e-18 t=47733
sha shi 	啥時	c=1 d=2.55372e-30 t=47733
sha shi hou 	啥時候	c=10 d=0.282239 t=47733
sha shou 	殺手	c=1 d=1.73172e-19 t=47733
sha ya 	沙啞	c=1 d=1.50887e-16 t=47733
sha yi si 	啥意思	c=2 d=1.14163e-25 t=47733
shai xuan 	篩選	c=4 d=2.48794e-10 t=47733
shan 	刪	c=20 d=0.209088 t=47733
shan 	善	c=1 d=6.57718e-13 t=47733
shan 	姍	c=2 d=1.28552e-06 t=47733
shan 	山	c=7 d=0.0117371 t=47733
shan bu liao 	刪不了	c=1 d=0.00037447 t=47733
shan chu 	刪除	c=82 d=0.263707 t=47733
shan chuan 	山川	c=1 d=3.14287e-31 t=47733
shan de 	山的	c=1 d=0.000249763 t=47733
shan diao 	刪掉	c=11 d=5.50706e-12 t=47733
shan dong 	山東	c=4 d=1.09863e-21 t=47733
shan le 	刪了	c=3 d=0.000397625 t=47733
shan ling 	山嶺	c=1 d=1.21382e-15 t=47733
shan mai 	山脈	c=6 d=2.17451e-52 t=47733
shan tui 	山推	c=1 d=3.58102e-37 t=47733
shan tui 	閃退	c=2 d=3.2395e-33 t=47733
shang 	上	c=79 d=0.0185155 t=47733
shang 	尚	c=4 d=8.24776e-33 t=47733
shang ban 	上班	c=5 d=4.10865e-07 t=47733
shang chu 	傷處	c=1 d=9.26294e-12 t=47733
shang chuan 	上傳	c=20 d=0.000649051 t=47733
shang chun 	上脣	c=1 d=1.14077e-20 t=47733
shang ci 	上次	c=33 d=0.394554 t=47733
shang de 	上的	c=3 d=0.778801 t=47733
shang dian 	商店	c=3 d=1.14531 t=47733
shang hai 	上海	c=38 d=0.79507 t=47733
shang hai 	傷害	c=1 d=0.00687406 t=47733
shang hai cuan 	上海竄	c=1 d=2.54532e-50 t=47733
shang hai shi 	上海市	c=1 d=0.0213864 t=47733
shang ibeacon xie an 	上iBeacon血案	c=2 d=1.28954e-21 t=47733
shang le 	上了	c=2 d=4.54359e-08 t=47733
shang li 	上慄	c=1 d=1.62136e-09 t=47733
shang men 	上門	c=1 d=4.26515e-35 t=47733
shang mian 	上面	c=8 d=0.336216 t=47733
shang qiu 	商丘	c=6 d=1.15761e-16 t=47733
shang qu 	上去	c=2 d=1.96637e-15 t=47733
shang qu le 	上去了	c=1 d=1.97623e-14 t=47733
shang wang 	上網	c=3 d=1.81441 t=47733
shang wu 	上午	c=2 d=4.01352e-06 t=47733
shang xia 	上下	c=4 d=3.9116e-17 t=47733
shang xian 	上線	c=152 d=0.0294159 t=47733
shang xian le 	上線了	c=2 d=2.00239e-24 t=47733
shang xiang 	上香	c=1 d=0.0695994 t=47733
shang xin a 	伤心啊	c=1 d=2.87423e-68 t=47733
shang yi bu 	上一步	c=1 d=1.7564e-09 t=47733
shang yi ge 	上一個	c=1 d=3.98642e-34 t=47733
shang zhou 	上週	c=25 d=1.44559e-11 t=47733
shao 	少	c=21 d=0.000781918 t=47733
shao 	燒	c=1 d=3.18386e-07 t=47733
shao dai 	捎帶	c=1 d=7.70477e-51 t=47733
shao deng 	稍等	c=27 d=0.614739 t=47733
shao le 	少了	c=5 d=2.27754e-07 t=47733
shao shi hou 	少時候	c=1 d=3.56002e-56 t=47733
shao shui 	燒水	c=1 d=4.74977e-07 t=47733
shao wei 	稍微	c=1 d=2.50657e-46 t=47733
shao xiang mu 	少項目	c=1 d=2.42414e-35 t=47733
she bao 	社保	c=1 d=2.8247e-40 t=47733
she bao ka 	社保卡	c=1 d=3.97262e-52 t=47733
she bei 	設備	c=4 d=2.65939e-07 t=47733
she ji 	涉及	c=5 d=2.43641e-11 t=47733
she ji 	設計	c=17 d=0.000308133 t=47733
she ji hao le 	設計好了	c=1 d=5.5988e-30 t=47733
she me 	什麼	c=3 d=4.02237e-22 t=47733
she ru 	舍入	c=1 d=3.47046e-21 t=47733
she ying 	攝影	c=2 d=9.16886e-33 t=47733
she zhi 	設置	c=94 d=1.55856 t=47733
she zhi cheng 	設置成	c=2 d=2.44219e-34 t=47733
shei 	誰	c=27 d=0.0590129 t=47733
shei mei 	誰沒	c=1 d=4.42009e-43 t=47733
shei shuo 	誰說	c=1 d=6.29292e-52 t=47733
shei zhi 	誰知	c=3 d=5.81739e-10 t=47733
shen 	榊	c=1 d=2.13341e-32 t=47733
shen 	沈	c=2 d=4.93404e-43 t=47733
shen 	深	c=1 d=9.05608e-11 t=47733
shen 	神	c=7 d=2.41238e-62 t=47733
shen bao 	申報	c=1 d=2.33544e-67 t=47733
shen chang 	伸長	c=2 d=1.32084e-09 t=47733
shen dian 	神殿	c=1 d=1.68255e-33 t=47733
shen du 	深度	c=2 d=3.0318e-28 t=47733
shen du 	深渡	c=1 d=1.41536e-28 t=47733
shen fen 	身分	c=1 d=1.43993e-54 t=47733
shen fen zheng 	身份證	c=2 d=2.38027e-26 t=47733
shen gao 	身高	c=1 d=9.78334e-08 t=47733
shen he 	審覈	c=6 d=1.53581e-21 t=47733
shen jing 	神經	c=2 d=0.0278244 t=47733
shen ke 	深刻	c=1 d=2.40918e-21 t=47733
shen me 	什麼	c=284 d=1.00973 t=47733
shen me shi hou 	什麼時候	c=2 d=8.3221e-46 t=47733
shen me yan se 	什麼顏色	c=0 d=5.68052e-25 t=47733
shen me yi si 	什麼意思	c=4 d=5.75674e-26 t=47733
shen me yong 	什麼用	c=0 d=2.77934e-27 t=47733
shen pi 	審批	c=16 d=0.0103942 t=47733
shen qing 	申請	c=33 d=3.04325e-05 t=47733
shen qing yi xia 	申請一下	c=1 d=4.65809e-13 t=47733
shen ru 	深入	c=1 d=3.32181e-06 t=47733
shen se 	深色	c=2 d=3.49578e-07 t=47733
shen ti 	身體	c=1 d=2.79669e-11 t=47733
shen zang 	腎臟	c=1 d=1.63338e-37 t=47733
shen zhen 	深圳	c=7 d=3.78555e-14 t=47733
sheng 	焺	c=1 d=2.9757e-35 t=47733
sheng 	生	c=25 d=0.657546 t=47733
sheng 	盛	c=1 d=3.86202e-14 t=47733
sheng 	省	c=6 d=3.7311e-20 t=47733
sheng chan 	生產	c=64 d=0.122748 t=47733
sheng cheng 	生成	c=3 d=2.03607e-12 t=47733
sheng cheng 	聲稱	c=2 d=3.36846e-23 t=47733
sheng dian 	省電	c=1 d=1.69098e-33 t=47733
sheng hua 	生化	c=8 d=4.00774e-05 t=47733
sheng huan 	生還	c=1 d=6.90947e-34 t=47733
sheng ji 	升級	c=5 d=1.58311e-09 t=47733
sheng ka 	聲卡	c=1 d=0.0107269 t=47733
sheng ming 	聲明	c=2 d=2.04697e-16 t=47733
sheng qi 	生氣	c=1 d=6.96445e-39 t=47733
sheng ri 	生日	c=3 d=1.37669e-64 t=47733
sheng shi 	盛世	c=1 d=1.59549e-55 t=47733
sheng xia 	剩下	c=1 d=1.32372e-64 t=47733
sheng xiao 	生效	c=12 d=0.0720785 t=47733
sheng xu 	升序	c=1 d=5.35153e-28 t=47733
sheng yin 	聲音	c=1 d=0.0432828 t=47733
sheng yu 	剩餘	c=9 d=3.04073e-20 t=47733
sheng yu 	生育	c=2 d=1.9112e-20 t=47733
shi 	事	c=13 d=6.22347e-10 t=47733
shi 	十	c=1 d=3.54057e-21 t=47733
shi 	士	c=2 d=4.11062e-42 t=47733
shi 	室	c=8 d=4.19959e-26 t=47733
shi 	屎	c=3 d=1.06018e-11 t=47733
shi 	市	c=1 d=8.18983e-34 t=47733
shi 	是	c=626 d=4.01042 t=47733
shi 	時	c=1 d=2.21972e-28 t=47733
shi 	試	c=2 d=2.53788e-45 t=47733
shi 	識	c=1 d=6.75287e-29 t=47733
shi an 	是按	c=1 d=5.45592e-20 t=47733
shi ba 	是吧	c=33 d=0.878095 t=47733
shi bai 	失敗	c=34 d=0.0559159 t=47733
shi bei 	是被	c=1 d=2.74691e-35 t=47733
shi bi 	勢必	c=11 d=8.03202e-11 t=47733
shi bi ei 	勢必誒	c=1 d=3.02633e-57 t=47733
shi bie 	識別	c=569 d=0.937067 t=47733
shi bie du 	识别度	c=1 d=7.01412e-05 t=47733
shi bie hao 	識別號	c=1 d=1.56039e-58 t=47733
shi bie liang 	識別量	c=2 d=3.64605e-64 t=47733
shi bie lv 	識別率	c=13 d=8.19288e-09 t=47733
shi bu shi 	是不是	c=32 d=0.00307828 t=47733
shi cha 	視察	c=2 d=3.20075e-25 t=47733
shi cong 	是從	c=1 d=5.95635e-23 t=47733
shi dai 	時代	c=1 d=1.56523e-65 t=47733
shi dang 	適當	c=2 d=3.61558e-31 t=47733
shi de 	使得	c=1 d=3.90549e-28 t=47733
shi de 	是的	c=53 d=1.44889e-05 t=47733
shi di 	師弟	c=2 d=2.08377e-12 t=47733
shi die 	世牒	c=1 d=1.04187e-12 t=47733
shi duo 	事多	c=2 d=5.81185e-20 t=47733
shi fan 	示範	c=1 d=8.78067e-30 t=47733
shi fou 	是否	c=20 d=0.0620385 t=47733
shi fu 	師傅	c=2 d=5.44925e-35 t=47733
shi ge 	是個	c=1 d=2.31661e-60 t=47733
shi gei 	是給	c=1 d=0.00247875 t=47733
shi gen ju 	是根據	c=1 d=1.18257e-61 t=47733
shi guang 	時光	c=7 d=2.56082e-10 t=47733
shi he 	適合	c=2 d=7.00078e-12 t=47733
shi hou 	時候	c=69 d=0.0004334 t=47733
shi ibeacon an 	是iBeacon安	c=1 d=1.30903e-21 t=47733
shi ibeacon ba 	是iBeacon把	c=1 d=2.7927e-53 t=47733
shi ji 	實際	c=1 d=0.00065886 t=47733
shi jia 	試駕	c=1 d=5.72962e-37 t=47733
shi jia zhuang 	石家莊	c=5 d=1.49698e-13 t=47733
shi jian 	實踐	c=1 d=0.000335463 t=47733
shi jian 	時間	c=74 d=0.89893 t=47733
shi jin 	使勁	c=2 d=4.23594e-13 t=47733
shi jin zhi 	十進制	c=1 d=3.52291e-21 t=47733
shi jing 	詩經	c=1 d=1.2454e-23 t=47733
shi li 	視力	c=2 d=3.57125e-29 t=47733
shi ling 	失靈	c=1 d=1.76881e-33 t=47733
shi ma 	是嗎	c=34 d=0.818672 t=47733
shi na 	石娜	c=1 d=4.30715e-62 t=47733
shi na ge 	是哪个	c=1 d=2.51356e-20 t=47733
shi nei 	室內	c=4 d=2.2079e-24 t=47733
shi pei 	適配	c=1 d=0.00135358 t=47733
shi pei qi 	適配器	c=2 d=0.0118039 t=47733
shi pin 	視頻	c=5 d=0.657047 t=47733
shi qing 	事情	c=1 d=6.62366e-37 t=47733
shi qu 	失去	c=2 d=1.38234e-13 t=47733
shi sha 	拭砂	c=3 d=7.70801e-15 t=47733
shi shen me 	是什麼	c=4 d=0.000126534 t=47733
shi sheng men 	師生們	c=1 d=2.8758e-45 t=47733
shi shi 	實施	c=1 d=3.09503e-27 t=47733
shi shi 	實時	c=4 d=0.0903201 t=47733
shi shi 	試試	c=18 d=3.83728e-06 t=47733
shi shui 	試水	c=1 d=5.55933e-35 t=47733
shi ta 	是他	c=1 d=2.99275e-14 t=47733
shi wan 	試玩	c=1 d=4.65161e-26 t=47733
shi wo 	是我	c=1 d=4.75042e-38 t=47733
shi wu 	事務	c=2 d=0.278037 t=47733
shi xi 	實習	c=1 d=7.33298e-28 t=47733
shi xi sheng 	實習生	c=8 d=1.24482e-27 t=47733
shi xian 	實現	c=20 d=0.704688 t=47733
shi xian 	視線	c=1 d=5.55271e-21 t=47733
shi xian xia 	是線下	c=1 d=9.05116e-34 t=47733
shi xiao 	失效	c=2 d=0.0256042 t=47733
shi ya 	是呀	c=3 d=6.86098e-10 t=47733
shi yan shi 	實驗室	c=1 d=1.38823e-65 t=47733
shi yao 	是要	c=6 d=5.87385e-06 t=47733
shi yi xia 	試一下	c=3 d=4.78589e-21 t=47733
shi yin 	試音	c=1 d=4.326e-54 t=47733
shi yin die 	試音碟	c=1 d=3.96303e-53 t=47733
shi ying 	適應	c=1 d=1.70827e-35 t=47733
shi yo 	是哟	c=0 d=1.1445e-30 t=47733
shi yo ge 	是哟個	c=1 d=1.15024e-29 t=47733
shi yong 	使用	c=58 d=0.696829 t=47733
shi yong 	適用	c=7 d=0.000617396 t=47733
shi yong 	食用	c=1 d=2.92482e-38 t=47733
shi yong de 	實用的	c=1 d=3.32273e-68 t=47733
shi you 	是由	c=4 d=2.82528e-13 t=47733
shi zai 	實在	c=1 d=7.8837e-27 t=47733
shi zai 	是在	c=7 d=0.0322254 t=47733
shi zhan 	實戰	c=1 d=5.03046e-06 t=47733
shi zhe 	試着	c=2 d=7.20148e-21 t=47733
shi zhe yang 	是这样	c=1 d=1.25809e-54 t=47733
shi zhi 	是指	c=2 d=9.61413e-38 t=47733
shi zi 	十字	c=2 d=1.25167e-42 t=47733
shi zi 	獅子	c=1 d=6.08702e-43 t=47733
shi zi lu kou 	十字路口	c=3 d=1.1721e-42 t=47733
shou 	手	c=2 d=3.64591e-13 t=47733
shou 	收	c=5 d=0.000642592 t=47733
shou 	首	c=10 d=0.0163259 t=47733
shou cang 	收藏	c=3 d=2.22775e-58 t=47733
shou ce 	手冊	c=4 d=0.000801853 t=47733
shou dao 	收到	c=33 d=0.0856415 t=47733
shou dao fa sao da shi dai fa sao 	收到發騷大時代發騷	c=1 d=7.53808e-29 t=47733
shou de 	熟的	c=1 d=5.01133e-20 t=47733
shou dong 	手動	c=16 d=0.206706 t=47733
shou duan 	手段	c=5 d=2.04674e-07 t=47733
shou fei 	收費	c=2 d=1.66483e-18 t=47733
shou fei de 	收費的	c=1 d=8.15896e-19 t=47733
shou gong 	手工	c=4 d=2.38954e-20 t=47733
shou gong 	收工	c=1 d=2.83153e-39 t=47733
shou hui 	收回	c=1 d=7.24497e-33 t=47733
shou huo 	收穫	c=1 d=4.41783e-37 t=47733
shou ji 	手機	c=13 d=4.54104e-16 t=47733
shou ji fei 	手機費	c=0 d=0.0869358 t=47733
shou ji hao 	手机号	c=1 d=4.95287e-29 t=47733
shou ji shang 	手機上	c=1 d=4.54386e-15 t=47733
shou le 	受了	c=1 d=3.242e-14 t=47733
shou li 	手裏	c=1 d=5.78209e-56 t=47733
shou quan 	授權	c=2 d=0.0465246 t=47733
shou shang 	受傷	c=1 d=8.37975e-39 t=47733
shou shang 	手上	c=1 d=8.80939e-39 t=47733
shou shi 	收拾	c=2 d=2.18898e-11 t=47733
shou suo 	收縮	c=1 d=0.0629761 t=47733
shou tao 	手套	c=1 d=1.97819e-55 t=47733
shou xian 	首先	c=1 d=4.18795e-26 t=47733
shou xie 	手寫	c=2 d=8.61148e-07 t=47733
shou ye 	首頁	c=2 d=9.11077e-23 t=47733
shou zhang 	首長	c=3 d=0.0460635 t=47733
shou zhi 	手指	c=1 d=4.86074e-14 t=47733
shu 	屬	c=1 d=7.05002e-65 t=47733
shu 	數	c=25 d=1.71376 t=47733
shu 	書	c=16 d=0.0165727 t=47733
shu 	樹	c=8 d=8.07385e-28 t=47733
shu bao 	書包	c=1 d=6.56669e-53 t=47733
shu biao 	鼠標	c=13 d=0.402524 t=47733
shu cang 	數倉	c=1 d=3.74382e-60 t=47733
shu chu 	輸出	c=14 d=0.060205 t=47733
shu du 	數度	c=1 d=2.58106e-67 t=47733
shu guang 	曙光	c=1 d=5.64738e-14 t=47733
shu ji 	書籍	c=5 d=8.05391e-06 t=47733
shu ji 	書記	c=1 d=6.43687e-24 t=47733
shu jiao ku 	束脚裤	c=1 d=5.1452e-36 t=47733
shu ju 	數據	c=225 d=1.91255 t=47733
shu ju biao 	數據表	c=1 d=4.86737e-30 t=47733
shu ju cai ji 	數據採集	c=1 d=2.94008e-11 t=47733
shu ju ku 	數據庫	c=41 d=0.125587 t=47733
shu ju ma 	數據嗎	c=1 d=8.43063e-22 t=47733
shu ju zu 	数据组	c=1 d=2.39913e-60 t=47733
shu lian 	熟練	c=1 d=6.41131e-36 t=47733
shu liang 	數量	c=8 d=0.000169995 t=47733
shu liang you dian 	數量有點	c=1 d=4.76515e-45 t=47733
shu lie 	數列	c=1 d=1.97892e-30 t=47733
shu ma 	數碼	c=3 d=0.0327124 t=47733
shu mu 	數目	c=1 d=3.94205e-20 t=47733
shu qian 	書籤	c=2 d=2.22325e-16 t=47733
shu ru 	輸入	c=17 d=0.960799 t=47733
shu xi 	熟悉	c=9 d=0.00613128 t=47733
shu xian 	豎線	c=1 d=1.24278e-57 t=47733
shu xing 	屬性	c=3 d=4.76341e-10 t=47733
shu yu 	屬於	c=1 d=3.91693e-33 t=47733
shu yu 	術語	c=21 d=4.08853e-05 t=47733
shu zhi 	數值	c=1 d=3.35052e-19 t=47733
shu zi 	數字	c=16 d=9.65946e-15 t=47733
shu zu 	數組	c=29 d=0.00140026 t=47733
shua 	刷	c=6 d=3.87552e-30 t=47733
shua ka 	刷卡	c=1 d=5.00675e-68 t=47733
shua ti 	刷题	c=4 d=1.49057e-06 t=47733
shua xin 	刷新	c=2 d=0.0408954 t=47733
shuai 	帥	c=1 d=3.39711e-05 t=47733
shuang 	爽	c=2 d=1.82584e-24 t=47733
shuang 	雙	c=4 d=1.613e-07 t=47733
shuang ji 	雙擊	c=1 d=2.62604e-35 t=47733
shui 	水	c=13 d=9.32356e-06 t=47733
shui 	睡	c=4 d=4.93169e-08 t=47733
shui 	稅	c=1 d=3.44834e-34 t=47733
shui biao 	水錶	c=1 d=6.60678e-07 t=47733
shui biao xiang 	水錶箱	c=1 d=3.23143e-05 t=47733
shui bu zhao 	睡不着	c=1 d=2.24013e-18 t=47733
shui de 	誰的	c=1 d=3.71237e-49 t=47733
shui guo 	水果	c=4 d=2.29722e-20 t=47733
shui hu 	水壺	c=1 d=3.66232e-07 t=47733
shui jiao 	睡覺	c=3 d=0.301397 t=47733
shui long tou 	水龍頭	c=1 d=4.39131e-25 t=47733
shui mian 	睡眠	c=5 d=0.00355242 t=47733
shui shou 	稅收	c=1 d=2.3238e-67 t=47733
shui yi 	睡衣	c=1 d=5.409e-36 t=47733
shui yin 	水印	c=1 d=8.90702e-51 t=47733
shun 	順	c=1 d=4.47059e-59 t=47733
shun bian 	順便	c=2 d=0.0665368 t=47733
shun feng 	順豐	c=5 d=1.61484e-15 t=47733
shun xu 	順序	c=14 d=1.92324e-12 t=47733
shun xun 	順尋	c=1 d=3.04532e-13 t=47733
shuo 	碩	c=5 d=0.0148464 t=47733
shuo 	說	c=81 d=0.0235404 t=47733
shuo ba 	說吧	c=1 d=3.06423e-27 t=47733
shuo bu 	說不	c=1 d=7.8468e-60 t=47733
shuo bu ding 	說不定	c=1 d=7.19781e-15 t=47733
shuo bu zhun 	說不準	c=1 d=9.40102e-39 t=47733
shuo de 	說的	c=17 d=0.40657 t=47733
shuo guo 	說過	c=6 d=1.10382e-15 t=47733
shuo le 	說了	c=10 d=0.00225043 t=47733
shuo ma 	说嘛	c=1 d=1.15876e-57 t=47733
shuo ming 	說明	c=7 d=1.2292e-16 t=47733
shuo ming shu 	說明書	c=1 d=1.81643e-22 t=47733
shuo shen me 	說什麼	c=1 d=2.9507e-24 t=47733
shuo shuo 	說說	c=2 d=0.883206 t=47733
